"id","payment_id","region","region_code","circle","circle_code","division_name","division_code","consumer_id","consumer_name","payment_mode","payment_date","punching_date","payment_amount","status","dept_name","dept_code","govrmt_private","arrear_paid","current_bill_paid","status_on_punching","payment_cancelled_date"
2880,400435,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H7654904111,THE MANAGER DIVISIONAL OFFICE CANARA BANK,Virtual Account,2024-06-29,2024-06-29,128029,Success, BANK,"",GOVT,0,128029,CONNECTED,
2893,400449,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H7840297580,HOTEL SHUBH IN,NEFT,2024-06-29,2024-06-30,150000,Success, NA,"",PVT,106251.000,43749.000,CONNECTED,
2907,400463,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H7840297580,HOTEL SHUBH IN,NEFT,2024-06-30,2024-06-30,50000,Success, NA,"",PVT,50000,0,CONNECTED,
1292,398752,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H7873904111,THE DIR. SPORTS COMPLEX PT-1,Virtual Account,2024-06-10,2024-06-10,902714,Success,SPORTS AND YOUTH WELFARE,G01200,GOVT,0,902714,CONNECTED,
2541,400015,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H7979805531,THE DEPUTY DIR.VETERINARY SERVICES ANIMAL TRANING,NEFT,2024-04-24,2024-06-25,43909,Success, FARMER WELFARE AND AGRICULTURAL DEVELOPMENT,G00601,GOVT,0,43909,CONNECTED,
1649,399429,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H7979805531,THE DEPUTY DIR.VETERINARY SERVICES ANIMAL TRANING,NEFT,2024-06-11,2024-06-12,95200,Success, FARMER WELFARE AND AGRICULTURAL DEVELOPMENT,G00601,GOVT,42457.000,52743.000,CONNECTED,
899,398435,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8123577301,SH.VIJAY SAXSENA SMART CITY HOSPITAL,Virtual Account,2024-06-10,2024-06-10,288150,Success, NA,"",PVT,0,288150,CONNECTED,
2928,400484,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8204904111,SHRI G.C.JAIN.HIG 20.,Virtual Account,2024-06-30,2024-06-30,100000,Success, NA,"",PVT,70883.000,29117.000,CONNECTED,
2468,400023,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8204904111,SHRI G.C.JAIN.HIG 20.,Virtual Account,2024-06-25,2024-06-25,50000,Success, NA,"",PVT,50000,0,CONNECTED,
508,398032,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8214904111,THE TELEPHONE EXCHANGE,Virtual Account,2024-06-06,2024-06-06,2559528,Success, TELECOM,G05900,GOVT,0,2559528,CONNECTED,
260,397652,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8224904111,MS CI FINLEASE LTD.182. ZONE,Virtual Account,2024-06-03,2024-06-03,252363,Success, NA,"",PVT,0,252363,CONNECTED,
459,397913,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8304904111,MS HOTEL SUN PALCE PLOT NO.16,Virtual Account,2024-06-05,2024-06-05,125000,Success, NA,"",PVT,116560.000,8440.000,CONNECTED,
2076,399740,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8314904111,ASST. DIR.NATIONAL ARCHIVES OF (REGIONAL OFFICE),NEFT,2024-06-14,2024-06-14,99933,Success, CENTRAL GOVERNMENT OTHER DEPT.,G06000,GOVT,0,99933,CONNECTED,
1608,399086,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8324904111,THE PRINCIPAL AGRICULTURAL COO,NEFT,2024-06-10,2024-06-11,49831,Success, SCHOOL EDUCATION DEPARTMENT OTHERS,G01104,GOVT,46366.000,3465.000,CONNECTED,
2552,400014,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8324904111,THE PRINCIPAL AGRICULTURAL COO,NEFT,2024-05-09,2024-06-25,45407,Success, SCHOOL EDUCATION DEPARTMENT OTHERS,G01104,GOVT,40616.000,4791.000,CONNECTED,
237,397868,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8334904111,THE DIRECTOR STATE INSTITUTE AGRICULTURE,E Payment,2024-06-04,2024-06-05,116437,Success, SCHOOL EDUCATION DEPARTMENT OTHERS,G01104,GOVT,0,116437,CONNECTED,
414,397993,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8354904111,MS AKSHYA HEART HOSPITAL.,SBI Collect,2024-06-05,2024-06-06,124825,Success, NA,"",PVT,0,124825,CONNECTED,
518,398042,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8393904111,THE SUB DIVISIONAL ENGINEER BHARAT SANCHAR NIGAM L,Virtual Account,2024-06-06,2024-06-06,844835,Success, B S N L,G05900,GOVT,0,844835,CONNECTED,
1062,398542,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8404904111,CHIEF EXECUTIVE OFFICER M.P.JHEEL CONSENAL,NEFT,2024-06-07,2024-06-10,119317,Success,STATE GOVT. OTHER DEPT.,G05000,GOVT,0,119317,CONNECTED,
470,397924,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8424904111,SEC.RAJ BHAWAN BHOPAL,Virtual Account,2024-06-05,2024-06-05,395012,Success,STATE GOVT. OTHER DEPT.,G05000,GOVT,0,395012,CONNECTED,
2574,400221,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8434904111,THE MANAGER I CICI BANK.LTD.,Virtual Account,2024-06-28,2024-06-28,98463,Success, NA,"",PVT,87442.000,11021.000,CONNECTED,
656,398149,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8444904111,THE.MANAGER I.D.B.I. P.N.06,Virtual Account,2024-06-07,2024-06-07,138344,Success, NA,"",PVT,0,138344,CONNECTED,
638,398129,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8454904111,THE REGIONAL PROVIDENT FUND,E Payment,2024-06-06,2024-06-07,174770,Success, CENTRAL GOVERNMENT OTHER DEPT.,G06000,GOVT,0,174770,CONNECTED,
177,397756,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8474886791,THE SUPERINTENDENT OF POLICE REGIONAL FORENSIC LAB,NEFT,2024-06-03,2024-06-04,185410,Success, HOME DEPARTEMENT POLICE,G03501,GOVT,0,185410,CONNECTED,
2315,399859,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8493904111,THE PRINCIPAL MODEL SCHOOL,NEFT,2024-06-18,2024-06-19,163714,Success, SCHOOL EDUCATION DEPARTMENT OTHERS,G01104,GOVT,0,163714,CONNECTED,
202,397790,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8534904111,STATE BANK OF INDIA,Virtual Account,2024-06-04,2024-06-04,231256,Success, BANK,"",GOVT,0,231256,CONNECTED,
370,398015,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8554904111,DIR. OF ACADEMY OF ADMINIS.,Virtual Account,2024-06-06,2024-06-06,927867,Success, CENTRAL GOVERNMENT OTHER DEPT.,G06000,GOVT,0,927867,CONNECTED,
1203,398663,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8685861109,MS K.C.PALACE HOTEL,Virtual Account,2024-06-10,2024-06-10,142690,Success, NA,"",PVT,0,142690,CONNECTED,
2090,399598,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8783904111,PERMALI WALLCE P LTD,SBI Collect,2024-06-11,2024-06-13,988239,Success, NA,"",PVT,0,988239,CONNECTED,
2093,399601,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8783904111,PERMALI WALLCE P LTD,SBI Collect,2024-06-11,2024-06-13,277028,Success, NA,"",PVT,0,277028,CONNECTED,
2091,399599,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8783904111,PERMALI WALLCE P LTD,SBI Collect,2024-06-11,2024-06-13,246986,Success, NA,"",PVT,0,246986,CONNECTED,
2092,399600,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8783904111,PERMALI WALLCE P LTD,SBI Collect,2024-06-11,2024-06-13,246986,Success, NA,"",PVT,0,246986,CONNECTED,
1533,399394,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8848753383,JAINAM  SHREEHOSPITAL PVT.LTD,Virtual Account,2024-06-12,2024-06-12,141331,Success, NA,"",PVT,0,141331,CONNECTED,
356,397948,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8904423498,"THE DIRECTOR,METROLOGICAL",Virtual Account,2024-06-06,2024-06-06,227912,Success, CENTRAL GOVERNMENT OTHER DEPT.,G06000,GOVT,0,227912,CONNECTED,
619,398132,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H8973904111,THE GOVT. PRINTING PRESS,NEFT,2024-06-06,2024-06-07,147553,Success,STATE GOVT. OTHER DEPT.,G05000,GOVT,0,147553,CONNECTED,
1063,398543,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H9093904111,J M OFFICEWEST IFFCO,NEFT,2024-06-07,2024-06-10,111993,Success, NA,"",PVT,0,111993,CONNECTED,
2204,399728,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H9114904111,MS HOTEL TULSI PLOT NO.248,NEFT,2024-06-13,2024-06-14,133713,Success, NA,"",PVT,101376.000,32337.000,CONNECTED,
397,397970,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H9124904111,THE COMPANY SECRETARY M.P  MINING,Virtual Account,2024-06-06,2024-06-06,152300,Success, MINING RESOURCES,G02800,GOVT,0,152300,CONNECTED,
763,398230,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H9129560379,RAJPAL MAYURI GREEN WOOD,Virtual Account,2024-06-07,2024-06-07,108279,Success, NA,"",PVT,0,108279,CONNECTED,
1064,398544,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H9183904111,THE SECURIY STATE ELECION COMMISSION,NEFT,2024-06-07,2024-06-10,122559,Success, CENTRAL GOVERNMENT OTHER DEPT.,G06000,GOVT,0,122559,CONNECTED,
1629,399430,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H9193904111,S MAYANK BUILDERS 135.,NEFT,2024-06-11,2024-06-12,90959,Success, NA,"",PVT,0,90959,CONNECTED,
688,398173,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H9314904111,MP STATE AGRICULTURE MARKETING,Virtual Account,2024-06-07,2024-06-07,319156,Success,STATE AGRICULTURAL MARKETING BOARD (MANDI BOARD),G00602,GOVT,0,319156,CONNECTED,
2133,399771,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H9324904111,MS JEHAN-NUMA PALACE HOTEL,Virtual Account,2024-06-15,2024-06-15,749985,Success, NA,"",PVT,0,749985,CONNECTED,
1031,398545,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H9339610432,MP URBAN DEVELOPMENT COMPANY LIMITED,NEFT,2024-06-07,2024-06-10,191901,Success,STATE GOVT. OTHER DEPT.,G05000,GOVT,0,191901,CONNECTED,
2262,399812,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H9354904111,THE CIVIL SURGON CUM SUPERINTE JP  HOSPITAL,NEFT,2024-06-14,2024-06-18,2157526,Success,HEALTH DEPARTMENT,G02500,GOVT,955898.00,1201628.00,CONNECTED,
122,397626,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H9393904111,THE SECURITY M.P.MANAV ADHIKAR,NEFT,2024-05-31,2024-06-03,64877,Success,STATE GOVT. OTHER DEPT.,G05000,GOVT,0,64877,CONNECTED,
415,397994,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H9414904111,THEDIRECTOR GENERAL MP COUNCILVIGYAN BHAWAN,SBI Collect,2024-06-05,2024-06-06,386196,Success,STATE GOVT. OTHER DEPT.,G05000,GOVT,0,386196,CONNECTED,
525,398049,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H9424904111,THE DY.DIRECTOR M.P.SANSKRITI PARISHAD,Virtual Account,2024-06-06,2024-06-06,70393,Success, SCHOOL EDUCATION DEPARTMENT OTHERS,G01104,GOVT,0,70393,CONNECTED,
1683,399124,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H9454904111,THE ADDL.CHIEF GENERAL MANAGER M.P.STATE E,Virtual Account,2024-06-11,2024-06-11,3086234,Success, INFORMATION TECHNOLOGY,"",GOVT,0,3086234,CONNECTED,
1296,398756,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H9493904111,THE DIRECTOR SPORT YOUTH GOURA,Virtual Account,2024-06-10,2024-06-10,1209261,Success,SPORTS AND YOUTH WELFARE,G01200,GOVT,0,1209261,CONNECTED,
254,397836,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H9534904111,THE CHIEF AREA MANAGER INDIAN OIL CORPORATION LTD,Virtual Account,2024-06-05,2024-06-05,54736,Success, PETROLEUM,"",GOVT,51.00,54685.00,CONNECTED,
1192,398652,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H9644904111,THE GENERAL MANAGER SBI,Virtual Account,2024-06-10,2024-06-10,117665,Success, BANK,"",GOVT,10640.000,107025.000,CONNECTED,
1348,398896,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H9728392601,REGISTRAR MAKHANLAL CHATURVEDI NATIONAL UNIVERSITY,Virtual Account,2024-06-11,2024-06-11,751875,Success, SCHOOL EDUCATION DEPARTMENT OTHERS,G01104,GOVT,0,751875,CONNECTED,
2148,399647,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H9783904111,THE CHIEF EXECUTIVE OFFICER HAAT BAZAAR,NEFT,2024-06-12,2024-06-13,116927,Success,STATE GOVT. OTHER DEPT.,G05000,GOVT,0,116927,CONNECTED,
1939,399292,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H9873904111,THE ASSTT.GENERAL MANAGER BANK OF MAHARASH,Virtual Account,2024-06-11,2024-06-11,128275,Success, BANK,"",GOVT,0,128275,CONNECTED,
1985,399338,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H9873904111,THE ASSTT.GENERAL MANAGER BANK OF MAHARASH,Virtual Account,2024-06-11,2024-06-11,510,Success, BANK,"",GOVT,0,510,CONNECTED,
2904,400460,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H9973904111,MS JAGRAN PUBLICATION P LTD,NEFT,2024-06-29,2024-06-30,153566,Success, NA,"",PVT,128938.00,24628.00,CONNECTED,
1650,399431,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal South,"2304600",H9993904111,MD MP STATE TOURISM DEV.CORP.,NEFT,2024-06-11,2024-06-12,926285,Success, TOURISM,G03900,GOVT,0,926285,CONNECTED,
215,397775,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H0143378459,GLOBAL VENTURES,Virtual Account,2024-06-04,2024-06-04,327896,Success, NA,"",PVT,0,327896,CONNECTED,
960,398496,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H0614904111,THE PRESIDENT.RUDRAKSH PARK RAHWASI SAHAKARI  SAMITI,Virtual Account,2024-06-10,2024-06-10,456042,Success, NA,"",PVT,0,456042,CONNECTED,
386,398073,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H0624904111,THE MARK HOTEL  NH 12,Virtual Account,2024-06-07,2024-06-07,150870,Success, NA,"",PVT,0,150870,CONNECTED,
569,398099,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H0744904111,M.S. FORWARD .ENGINERING .IND.,Virtual Account,2024-06-07,2024-06-07,244662,Success, NA,"",PVT,0,244662,CONNECTED,
310,397684,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H0815156710,RELIANCE JIO INFOCOMM LMT.,Virtual Account,2024-06-03,2024-06-03,5420385,Success, NA,"",PVT,0,5420385,CONNECTED,
2618,400193,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H0833626921,M/S BALAJI CONSTRUCTIONS and  HOTELIERS,Virtual Account,2024-06-27,2024-06-27,171110,Success, NA,"",PVT,0,171110,CONNECTED,
630,398252,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H0833626921,M/S BALAJI CONSTRUCTIONS and  HOTELIERS,Virtual Account,2024-06-08,2024-06-08,159046,Success, NA,"",PVT,0,159046,CONNECTED,
380,397960,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H0834904111,MS ACHARYA VIDHYA SAGAR,Virtual Account,2024-06-06,2024-06-06,143871,Success, NA,"",PVT,0,143871,CONNECTED,
580,398110,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H0853667012,KIRTI TALREJA  HARIOM CONSTRUCTIONS,Virtual Account,2024-06-07,2024-06-07,210686,Success, NA,"",PVT,0,210686,CONNECTED,
127,397631,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H0854904111,MS AGILE SOULATIONS BHOPAL,Virtual Account,2024-06-03,2024-06-03,831228,Success, NA,"",PVT,0,831228,CONNECTED,
2917,400472,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H1081627769,EKLAVYA FOUNDATION,E Payment,2024-06-28,2024-06-30,58909,Success, NA,"",PVT,0,58909,CONNECTED,
2155,399770,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H1224559570,MS ANIL KUMAR MISHRA,Virtual Account,2024-06-15,2024-06-15,237212,Success, NA,"",PVT,0,237212,CONNECTED,
961,398497,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H1440345066,MS GOVIND REALITY PVT.LTD. ASSHIMA MALL,Virtual Account,2024-06-10,2024-06-10,1244922,Success, NA,"",PVT,0,1244922,CONNECTED,
982,398582,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H1440345066,MS GOVIND REALITY PVT.LTD. ASSHIMA MALL,Virtual Account,2024-06-10,2024-06-10,3000000,Success, NA,"",PVT,0,3000000,CONNECTED,
211,397767,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H1483904111,THE DIRECTORINSTITUTE FOR EXCELLENCE,SBI Collect,2024-06-04,2024-06-04,179476,Success, SCHOOL EDUCATION DEPARTMENT OTHERS,G01104,GOVT,0,179476,CONNECTED,
39,397562,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H1604904111,M/S AYUSHMATI EDUCATION,Virtual Account,2024-06-01,2024-06-01,93635,Success, NA,"",PVT,0,93635,CONNECTED,
901,398437,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H1634904111,DR.PADMA MISHRA NOBLE,Virtual Account,2024-06-10,2024-06-10,668548,Success, NA,"",PVT,0,668548,CONNECTED,
616,398124,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H1734904111,REGISTRAR BARKATULLAH UNIVERSI,E Payment,2024-06-06,2024-06-07,852387,Success, SCHOOL EDUCATION DEPARTMENT OTHERS,G01104,GOVT,0,852387,CONNECTED,
1169,398629,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H1854904111,MS BHAGWATI  SHIKSHA SAMITI,Virtual Account,2024-06-10,2024-06-10,116113,Success, NA,"",PVT,0,116113,CONNECTED,
1587,399075,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2074748179,THE MP PRIVATE REGULATORY COMMISSION,NEFT,2024-06-10,2024-06-11,66011,Success, SCHOOL EDUCATION DEPARTMENT OTHERS,G01104,GOVT,0,66011,CONNECTED,
894,398430,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2300815392,PRAMOD SHRIVASTAV CHITRANSH HOSPITALITY LLP,Virtual Account,2024-06-10,2024-06-10,275517,Success,,,PVT,0,275517,CONNECTED,
383,397963,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2301037926,THE AKSHAY PATRA FOUNDATION,Virtual Account,2024-06-06,2024-06-06,111820,Success,,,PVT,0,111820,CONNECTED,
2667,400240,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2301037966,CITI MULTI SPECIALITY HOSPITAL(CD 155 KVA 1.4.23),Virtual Account,2024-06-28,2024-06-28,229773,Success,,,PVT,111106.000,118667.000,CONNECTED,
2489,400042,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2301037992,CANARA BANK,Virtual Account,2024-06-25,2024-06-25,224032,Success,,,PVT,0,224032,CONNECTED,
430,397885,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2301037994,SHIVA INFRASTRUCTURES,Virtual Account,2024-06-05,2024-06-05,2251369,Success,,,PVT,0,2251369,CONNECTED,
185,397806,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2301038071,SHREE BUILDERS AND DEVELOPERS,Virtual Account,2024-06-04,2024-06-04,485515,Success,,,PVT,0,485515,CONNECTED,
2192,399686,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2301038221,BANSAL PATHWAYS PVT.LTD,Virtual Account,2024-06-13,2024-06-13,2921617,Success,,,PVT,0,2921617,CONNECTED,
918,398454,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2301038269,SR ASSOCIATE ,Virtual Account,2024-06-10,2024-06-10,2557197,Success,,,PVT,0,2557197,CONNECTED,
2338,399888,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2301038326,PALAK MARRIGE GARDEN,Virtual Account,2024-06-19,2024-06-19,219136,Success,,,PVT,0,219136,CONNECTED,
2234,399783,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2301038383,M/S VIBHOR TARAN (HOTEL),Virtual Account,2024-06-15,2024-06-15,296603,Success,,,PVT,0,296603,CONNECTED,
691,398176,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2301038418,M/S REGAL CIVIC CENTRE PLOT NO.2,SBI Collect,2024-06-06,2024-06-07,433472,Success,,,PVT,0,433472,CONNECTED,
36,397722,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2301038432,SATYAM BUILDERS AND DEVELOPERS,Virtual Account,2024-06-04,2024-06-04,526692,Success,,,PVT,0,526692,CONNECTED,
2520,400355,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2301038502,SH.NEERAJ VIJAYWARGEE,Virtual Account,2024-06-29,2024-06-29,453605,Success,,,PVT,0,453605,CONNECTED,
2259,399808,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2301038574,GLOBAL MEGA VENTURES PVT LTD.,SBI Collect,2024-06-13,2024-06-18,59414,Success,,,PVT,0,59414,CONNECTED,
1029,398524,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2301038586,AJAYVISION EDUCATION PVT.LTD.,E Payment,2024-06-06,2024-06-10,235254,Success,,,PVT,0,235254,CONNECTED,
2028,399577,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2301038604,JANKI PALACE HOTEL,Virtual Account,2024-06-13,2024-06-13,194990,Success,,,PVT,0,194990,CONNECTED,
1510,399040,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2301038607,SAGAR MULTISPECIALITY HOSPITAL,Virtual Account,2024-06-11,2024-06-11,2301970,Success,,,PVT,0,2301970,CONNECTED,
1393,398941,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2301038618,M/S PADMANABH DEVELOPERS,Virtual Account,2024-06-11,2024-06-11,211608,Success,,,PVT,0,211608,CONNECTED,
2751,400264,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2301038737,DILIP BUILDCON LTD.,E Payment,2024-06-12,2024-06-28,30891,Success,,,PVT,0,30891,CONNECTED,
2142,399639,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2301038737,DILIP BUILDCON LTD.,E Payment,2024-06-12,2024-06-13,168641,Success,,,PVT,30891.00,137750.00,CONNECTED,
721,398283,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2301038820,BHOPAL SURGICAL& MATERNITY HOSPITAL PVT.LTD.,Virtual Account,2024-06-10,2024-06-10,140289,Success,,,PVT,0,140289,CONNECTED,
434,397889,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2331000024,LORDS HOSPITALS  PRIVATE LIMITED,Virtual Account,2024-06-05,2024-06-05,183142,Success,,,PVT,0,183142,CONNECTED,
340,397851,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2470870051,THE SUPERINTENDANT OF POLICE,Virtual Account,2024-06-05,2024-06-05,332576,Success, HOME DEPARTEMENT POLICE,G03501,GOVT,0,332576,CONNECTED,
2506,400285,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2724904111,THE DISTRICT ORGANISER COLLECTOR S.C.TRIBALWELFAR,NEFT,2024-06-14,2024-06-28,653340,Success, SCHEDULED CASTES AND SCHEDULED TRIBES WELFARE DEPARTMENT,G04601,GOVT,643887.000,9453.000,CONNECTED,
1056,398536,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H2854904111,RAJPAL ABHIKARAN FOR,NEFT,2024-06-07,2024-06-10,67437,Success, NA,"",PVT,0,67437,CONNECTED,
2671,400245,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H3249167097,MS GLOBAL PROPERTIES AYUSH AGARWAL,Virtual Account,2024-06-28,2024-06-28,100000,Success, NA,"",PVT,100000,0,CONNECTED,
2781,400381,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H3249167097,MS GLOBAL PROPERTIES AYUSH AGARWAL,Virtual Account,2024-06-29,2024-06-29,100000,Success, NA,"",PVT,100000,0,CONNECTED,
2777,400155,Bhopal(BR),"2310100",Bhopal City,"2300900",Bhopal West,"2304200",H3249167097,MS GLOBAL PROPERTIES AYUSH AGARWAL,Virtual Account,2024-06-27,2024-06-27,100000,Success, NA,"",PVT,100000,0,CONNECTED,
